"","Year","Pasture","tag","OnDate","OnWeightToUse","OffDate","OffWeightToUse","days","gain","ADG","Mean_Minus2sd","Mean_Plus2sd","outliers","mean","sd","gain.kg","ADG.kg"
"2506",2019,"26E","41",2019-05-17,665.88,2019-09-27,846.3,133,180.42,1.35654135338346,1.58387601924248,3.02629723999256,"sd.flag",2.30508662961752,0.721210610375041,81.8379751428831,0.615323121375061
"2507",2019,"26E","445",2019-05-17,617.52,2019-09-27,924.42,133,306.9,2.30751879699248,1.58387601924248,3.02629723999256,"0",2.30508662961752,0.721210610375041,139.20892678944,1.04668366007098
"2508",2019,"26E","461",2019-05-17,504.06,2019-09-27,872.34,133,368.28,2.76902255639098,1.58387601924248,3.02629723999256,"0",2.30508662961752,0.721210610375041,167.050712147328,1.25602039208518
"2509",2019,"26E","464",2019-05-17,585.9,2019-09-27,846.3,133,260.4,1.95789473684211,1.58387601924248,3.02629723999256,"0",2.30508662961752,0.721210610375041,118.116665154677,0.888095226726892
"2510",2019,"26E","556",2019-05-17,522.66,2019-09-27,820.26,133,297.6,2.23759398496241,1.58387601924248,3.02629723999256,"0",2.30508662961752,0.721210610375041,134.990474462487,1.01496597340216
"2511",2019,"26E","563",2019-05-17,589.62,2019-09-27,941.16,133,351.54,2.64315789473684,1.58387601924248,3.02629723999256,"0",2.30508662961752,0.721210610375041,159.457497958813,1.1989285560813
"2512",2019,"26E","593",2019-05-17,656.58,2019-09-27,980.22,133,323.64,2.43338345864662,1.58387601924248,3.02629723999256,"0",2.30508662961752,0.721210610375041,146.802140977955,1.10377549607485
"2513",2019,"26E","655",2019-05-17,595.2,2019-09-27,913.26,133,318.06,2.39142857142857,1.58387601924248,3.02629723999256,"0",2.30508662961752,0.721210610375041,144.271069581784,1.08474488407356
"2514",2019,"26E","657",2019-05-17,554.28,2019-09-27,898.38,133,344.1,2.58721804511278,1.58387601924248,3.02629723999256,"0",2.30508662961752,0.721210610375041,156.082736097251,1.17355440674625
"2515",2019,"26E","67",2019-05-17,626.82,2019-09-27,846.3,133,219.48,1.65022556390977,1.58387601924248,3.02629723999256,"0",2.30508662961752,0.721210610375041,99.5554749160845,0.748537405384094
"2516",2019,"26E","692",2019-05-17,695.64,2019-09-27,1000.68,133,305.04,2.29353383458647,1.58387601924248,3.02629723999256,"0",2.30508662961752,0.721210610375041,138.36523632405,1.04034012273722
"2517",2019,"26E","807",2019-05-17,578.46,2019-09-27,870.48,133,292.02,2.19563909774436,1.58387601924248,3.02629723999256,"0",2.30508662961752,0.721210610375041,132.459403066316,0.995935361400871
"2518",2019,"26E","809",2019-05-17,725.4,2019-09-27,1043.46,133,318.06,2.39142857142857,1.58387601924248,3.02629723999256,"0",2.30508662961752,0.721210610375041,144.271069581784,1.08474488407356
"2519",2019,"31E","1035",2019-05-17,664.02,2019-09-27,959.76,133,295.74,2.22360902255639,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,134.146783997097,1.0086224360684
"2520",2019,"31E","1142",2019-05-17,507.78,2019-09-27,827.7,133,319.92,2.40541353383459,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,145.114760047174,1.09108842140732
"2521",2019,"31E","1162",2019-05-17,615.66,2019-09-27,872.34,133,256.68,1.92992481203007,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,116.429284223895,0.875408152059364
"2522",2019,"31E","1170",2019-05-17,717.96,2019-09-27,976.5,133,258.54,1.94390977443609,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,117.272974689286,0.881751689393128
"2523",2019,"31E","129",2019-05-17,528.24,2019-09-27,805.38,133,277.14,2.08375939849624,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,125.709879343192,0.945187062730763
"2524",2019,"31E","140",2019-05-17,574.74,2019-09-27,803.52,133,228.78,1.72015037593985,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,103.773927243037,0.780255092052912
"2525",2019,"31E","141",2019-05-17,574.74,2019-09-27,879.78,133,305.04,2.29353383458647,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,138.36523632405,1.04034012273722
"2526",2019,"31E","19",2019-05-17,630.54,2019-09-27,853.74,133,223.2,1.6781954887218,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,101.242855846866,0.761224480051621
"2527",2019,"31E","2",2019-05-17,582.18,2019-09-27,794.22,133,212.04,1.59428571428571,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,96.1807130545223,0.72316325604904
"2528",2019,"31E","208",2019-05-17,652.86,2019-09-27,902.1,133,249.24,1.87398496240602,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,113.054522362333,0.850034002724311
"2529",2019,"31E","217",2019-05-17,546.84,2019-09-27,742.14,133,195.3,1.46842105263158,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,88.5874988660074,0.666071420045169
"2530",2019,"31E","307",2019-05-17,552.42,2019-09-27,863.04,133,310.62,2.33548872180451,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,140.896307720221,1.05937073473851
"2531",2019,"31E","315",2019-05-17,522.66,2019-09-27,881.64,133,358.98,2.6990977443609,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,162.832259820376,1.22430270541636
"2532",2019,"31E","408",2019-05-17,621.24,2019-09-27,941.16,133,319.92,2.40541353383459,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,145.114760047174,1.09108842140732
"2533",2019,"31E","453",2019-05-17,502.2,2019-09-27,790.5,133,288.3,2.16766917293233,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,130.772022135535,0.983248286733344
"2534",2019,"31E","458",2019-05-17,632.4,2019-09-27,926.28,133,293.88,2.20962406015038,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,133.303093531706,1.00227889873464
"2535",2019,"31E","501",2019-05-17,558,2019-09-27,838.86,133,280.86,2.11172932330827,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,127.397260273973,0.95787413739829
"2536",2019,"31E","55",2019-05-17,582.18,2019-09-27,822.12,133,239.94,1.80406015037594,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,108.836070035381,0.818316316055493
"2537",2019,"31E","56",2019-05-17,624.96,2019-09-27,760.74,133,135.78,1.0209022556391,1.31425730362847,2.87585258648142,"sd.flag",2.09505494505495,0.780797641426479,61.5894039735099,0.463078225364736
"2538",2019,"31E","601",2019-05-17,639.84,2019-09-27,982.08,133,342.24,2.57323308270677,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,155.239045631861,1.16721086941249
"2539",2019,"31E","618",2019-05-17,593.34,2019-09-27,857.46,133,264.12,1.98586466165414,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,119.804046085458,0.900782301394419
"2540",2019,"31E","644",2019-05-17,628.68,2019-09-27,983.94,133,355.26,2.67112781954887,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,161.144878889594,1.21161563074883
"2541",2019,"31E","649",2019-05-17,628.68,2019-09-27,931.86,133,303.18,2.27954887218045,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,137.521545858659,1.03399658540345
"2542",2019,"31E","821",2019-05-17,610.08,2019-09-27,941.16,133,331.08,2.48932330827068,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,150.176902839517,1.12914964540991
"2543",2019,"31E","842",2019-05-17,673.32,2019-09-27,961.62,133,288.3,2.16766917293233,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,130.772022135535,0.983248286733344
"2544",2019,"31E","969",2019-05-17,682.62,2019-09-27,993.24,133,310.62,2.33548872180451,1.31425730362847,2.87585258648142,"0",2.09505494505495,0.780797641426479,140.896307720221,1.05937073473851
"2545",2019,"5E","10",2019-05-17,697.5,2019-09-27,885.36,133,187.86,1.41248120300752,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,85.2127370044453,0.640697270710115
"2546",2019,"5E","1053",2019-05-17,630.54,2019-09-27,892.8,133,262.26,1.97187969924812,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,118.960355620067,0.894438764060655
"2547",2019,"5E","1059",2019-05-17,576.6,2019-09-27,896.52,133,319.92,2.40541353383459,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,145.114760047174,1.09108842140732
"2548",2019,"5E","1066",2019-05-17,630.54,2019-09-27,876.06,133,245.52,1.84601503759398,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,111.367141431552,0.837346928056783
"2549",2019,"5E","116",2019-05-17,565.44,2019-09-27,816.54,133,251.1,1.88796992481203,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,113.898212827724,0.856377540058074
"2550",2019,"5E","1169",2019-05-17,500.34,2019-09-27,850.02,133,349.68,2.62917293233083,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,158.613807493423,1.19258501874754
"2551",2019,"5E","243",2019-05-17,624.96,2019-09-27,946.74,133,321.78,2.4193984962406,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,145.958450512565,1.09743195874109
"2552",2019,"5E","3",2019-05-17,619.38,2019-09-27,855.6,133,236.22,1.77609022556391,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,107.148689104599,0.805629241387966
"2553",2019,"5E","343",2019-05-17,533.82,2019-09-27,889.08,133,355.26,2.67112781954887,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,161.144878889594,1.21161563074883
"2554",2019,"5E","406",2019-05-17,576.6,2019-09-27,922.56,133,345.96,2.6012030075188,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,156.926426562642,1.17989794408001
"2555",2019,"5E","409",2019-05-17,582.18,2019-09-27,1002.54,133,420.36,3.1606015037594,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,190.674045178264,1.43363943743055
"2556",2019,"5E","448",2019-05-17,552.42,2019-09-27,816.54,133,264.12,1.98586466165414,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,119.804046085458,0.900782301394419
"2557",2019,"5E","456",2019-05-17,502.2,2019-09-27,909.54,133,407.34,3.06270676691729,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,184.76821192053,1.38923467609421
"2558",2019,"5E","51",2019-05-17,554.28,2019-09-27,749.58,133,195.3,1.46842105263158,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,88.5874988660075,0.666071420045169
"2559",2019,"5E","516",2019-05-17,641.7,2019-09-27,965.34,133,323.64,2.43338345864662,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,146.802140977955,1.10377549607485
"2560",2019,"5E","604",2019-05-17,513.36,2019-09-27,903.96,133,390.6,2.93684210526316,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,177.174997732015,1.33214284009034
"2561",2019,"5E","605",2019-05-17,550.56,2019-09-27,890.94,133,340.38,2.55924812030075,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,154.39535516647,1.16086733207872
"2562",2019,"5E","629",2019-05-17,587.76,2019-09-27,969.06,133,381.3,2.86691729323308,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,172.956545405062,1.30042515342152
"2563",2019,"5E","68",2019-05-17,719.82,2019-09-27,930,133,210.18,1.5803007518797,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,95.3370225891318,0.716819718715276
"2564",2019,"5E","833",2019-05-17,729.12,2019-09-27,1093.68,133,364.56,2.74105263157895,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,165.363331216547,1.24333331741765
"2565",2019,"5E","834",2019-05-17,606.36,2019-09-27,825.84,133,219.48,1.65022556390977,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,99.5554749160845,0.748537405384094
"2566",2019,"5E","845",2019-05-17,721.68,2019-09-27,889.08,133,167.4,1.25864661654135,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,75.9321418851492,0.570918360038716
"2567",2019,"5E","849",2019-05-17,682.62,2019-09-27,998.82,133,316.2,2.37744360902256,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,143.427379116393,1.0784013467398
"2568",2019,"5E","937",2019-05-17,623.1,2019-09-27,851.88,133,228.78,1.72015037593985,1.10211753006118,3.34976216918694,"0",2.22593984962406,1.12382231956288,103.773927243037,0.780255092052912
"2569",2019,"7NW","1145",2019-05-17,658.44,2019-09-27,980.22,133,321.78,2.4193984962406,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,145.958450512565,1.09743195874109
"2570",2019,"7NW","1165",2019-05-17,660.3,2019-09-27,972.78,133,312.48,2.34947368421053,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,141.739998185612,1.06571427207227
"2571",2019,"7NW","1167",2019-05-17,608.22,2019-09-27,913.26,133,305.04,2.29353383458647,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,138.36523632405,1.04034012273722
"2572",2019,"7NW","12",2019-05-17,511.5,2019-09-27,797.94,133,286.44,2.15368421052632,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,129.928331670144,0.976904749399581
"2573",2019,"7NW","134",2019-05-17,515.22,2019-09-27,803.52,133,288.3,2.16766917293233,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,130.772022135535,0.983248286733344
"2574",2019,"7NW","16",2019-05-17,675.18,2019-09-27,928.14,133,252.96,1.90195488721805,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,114.741903293114,0.862721077391838
"2575",2019,"7NW","308",2019-05-17,554.28,2019-09-27,913.26,133,358.98,2.6990977443609,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,162.832259820376,1.22430270541636
"2576",2019,"7NW","311",2019-05-17,504.06,2019-09-27,838.86,133,334.8,2.51729323308271,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,151.864283770298,1.14183672007743
"2577",2019,"7NW","322",2019-05-17,604.5,2019-09-27,885.36,133,280.86,2.11172932330827,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,127.397260273973,0.95787413739829
"2578",2019,"7NW","327",2019-05-17,639.84,2019-09-27,976.5,133,336.66,2.53127819548872,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,152.707974235689,1.1481802574112
"2579",2019,"7NW","336",2019-05-17,550.56,2019-09-27,861.18,133,310.62,2.33548872180451,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,140.896307720221,1.05937073473851
"2580",2019,"7NW","339",2019-05-17,554.28,2019-09-27,900.24,133,345.96,2.6012030075188,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,156.926426562642,1.17989794408001
"2581",2019,"7NW","447",2019-05-17,554.28,2019-09-27,913.26,133,358.98,2.6990977443609,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,162.832259820376,1.22430270541636
"2582",2019,"7NW","46",2019-05-17,520.8,2019-09-27,727.26,133,206.46,1.55233082706767,1.68042265805699,2.98522718082593,"sd.flag",2.33282491944146,0.65240226138447,93.6496416583507,0.704132644047749
"2583",2019,"7NW","460",2019-05-17,507.78,2019-09-27,879.78,133,372,2.79699248120301,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,168.738093078109,1.2687074667527
"2584",2019,"7NW","539",2019-05-17,678.9,2019-09-27,998.82,133,319.92,2.40541353383459,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,145.114760047174,1.09108842140732
"2585",2019,"7NW","633",2019-05-17,745.86,2019-09-27,1086.24,133,340.38,2.55924812030075,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,154.39535516647,1.16086733207872
"2586",2019,"7NW","716",2019-05-17,688.2,2019-09-27,965.34,133,277.14,2.08375939849624,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,125.709879343192,0.945187062730763
"2587",2019,"7NW","733",2019-05-17,541.26,2019-09-27,857.46,133,316.2,2.37744360902256,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,143.427379116393,1.0784013467398
"2588",2019,"7NW","865",2019-05-17,598.92,2019-09-27,831.42,133,232.5,1.74812030075188,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,105.461308173818,0.792942166720439
"2589",2019,"7NW","942",2019-05-17,628.68,2019-09-27,985.8,133,357.12,2.68511278195489,1.68042265805699,2.98522718082593,"0",2.33282491944146,0.65240226138447,161.988569354985,1.21795916808259
"2590",2019,"CARM","1023",2019-05-17,729.12,2019-09-27,913.26,133,184.14,1.38451127819549,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,83.5253560736642,0.628010196042588
"2591",2019,"CARM","1024",2019-05-17,624.96,2019-09-27,987.66,133,362.7,2.72706766917293,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,164.519640751157,1.23698978008388
"2592",2019,"CARM","1027",2019-05-17,658.44,2019-09-27,987.66,133,329.22,2.47533834586466,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,149.333212374127,1.12280610807614
"2593",2019,"CARM","1030",2019-05-17,606.36,2019-09-27,835.14,133,228.78,1.72015037593985,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,103.773927243037,0.780255092052912
"2594",2019,"CARM","1040",2019-05-17,645.42,2019-09-27,892.8,133,247.38,1.86,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,112.210831896943,0.843690465390547
"2595",2019,"CARM","1041",2019-05-17,641.7,2019-09-27,900.24,133,258.54,1.94390977443609,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,117.272974689286,0.881751689393128
"2596",2019,"CARM","1046",2019-05-17,654.72,2019-09-27,928.14,133,273.42,2.05578947368421,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,124.02249841241,0.932499988063237
"2597",2019,"CARM","1047",2019-05-17,626.82,2019-09-27,935.58,133,308.76,2.3215037593985,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,140.052617254831,1.05302719740474
"2598",2019,"CARM","1049",2019-05-17,537.54,2019-09-27,706.8,133,169.26,1.27263157894737,1.27954228308289,2.84848618973851,"sd.flag",2.0640142364107,0.78447195332781,76.7758323505398,0.577261897372479
"2599",2019,"CARM","1054",2019-05-17,671.46,2019-09-27,987.66,133,316.2,2.37744360902256,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,143.427379116393,1.0784013467398
"2600",2019,"CARM","1056",2019-05-17,675.18,2019-09-27,870.48,133,195.3,1.46842105263158,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,88.5874988660074,0.666071420045169
"2601",2019,"CARM","1058",2019-05-17,701.22,2019-09-27,950.46,133,249.24,1.87398496240602,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,113.054522362333,0.850034002724311
"2602",2019,"CARM","1062",2019-05-17,652.86,2019-09-27,1013.7,133,360.84,2.71308270676692,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,163.675950285766,1.23064624275012
"2603",2019,"CARM","1064",2019-05-17,602.64,2019-09-27,913.26,133,310.62,2.33548872180451,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,140.896307720221,1.05937073473851
"2604",2019,"CARM","1068",2019-05-17,504.06,2019-09-27,814.68,133,310.62,2.33548872180451,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,140.896307720221,1.05937073473851
"2605",2019,"CARM","1076",2019-05-17,677.04,2019-09-27,980.22,133,303.18,2.27954887218045,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,137.521545858659,1.03399658540345
"2606",2019,"CARM","1088",2019-05-17,680.76,2019-09-27,902.1,133,221.34,1.66421052631579,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,100.399165381475,0.754880942717858
"2607",2019,"CARM","1089",2019-05-17,600.78,2019-09-27,898.38,133,297.6,2.23759398496241,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,134.990474462487,1.01496597340216
"2608",2019,"CARM","1098",2019-05-17,558,2019-09-27,850.02,133,292.02,2.19563909774436,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,132.459403066316,0.995935361400872
"2609",2019,"CARM","1099",2019-05-17,554.28,2019-09-27,810.96,133,256.68,1.92992481203008,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,116.429284223896,0.875408152059365
"2610",2019,"CARM","1100",2019-05-17,567.3,2019-09-27,822.12,133,254.82,1.91593984962406,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,115.585593758505,0.869064614725601
"2611",2019,"CARM","1127",2019-05-17,591.48,2019-09-27,909.54,133,318.06,2.39142857142857,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,144.271069581784,1.08474488407356
"2612",2019,"CARM","113",2019-05-17,552.42,2019-09-27,790.5,133,238.08,1.79007518796992,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,107.99237956999,0.811972778721729
"2613",2019,"CARM","1130",2019-05-17,680.76,2019-09-27,976.5,133,295.74,2.22360902255639,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,134.146783997097,1.0086224360684
"2614",2019,"CARM","1132",2019-05-17,571.02,2019-09-27,823.98,133,252.96,1.90195488721805,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,114.741903293114,0.862721077391838
"2615",2019,"CARM","1135",2019-05-17,595.2,2019-09-27,825.84,133,230.64,1.73413533834586,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,104.617617708428,0.786598629386675
"2616",2019,"CARM","1147",2019-05-17,630.54,2019-09-27,879.78,133,249.24,1.87398496240602,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,113.054522362333,0.850034002724311
"2617",2019,"CARM","1149",2019-05-17,682.62,2019-09-27,1030.44,133,347.82,2.61518796992481,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,157.770117028032,1.18624148141378
"2618",2019,"CARM","1152",2019-05-17,591.48,2019-09-27,885.36,133,293.88,2.20962406015038,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,133.303093531706,1.00227889873463
"2619",2019,"CARM","1154",2019-05-17,569.16,2019-09-27,870.48,133,301.32,2.26556390977444,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,136.677855393269,1.02765304806969
"2620",2019,"CARM","1159",2019-05-17,602.64,2019-09-27,816.54,133,213.9,1.60827067669173,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,97.024403519913,0.729506793382804
"2621",2019,"CARM","1176",2019-05-17,595.2,2019-09-27,894.66,133,299.46,2.25157894736842,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,135.834164927878,1.02130951073593
"2622",2019,"CARM","118",2019-05-17,695.64,2019-09-27,961.62,133,265.98,1.99984962406015,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,120.647736550848,0.907125838728182
"2623",2019,"CARM","1180",2019-05-17,578.46,2019-09-27,814.68,133,236.22,1.77609022556391,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,107.148689104599,0.805629241387966
"2624",2019,"CARM","1182",2019-05-17,637.98,2019-09-27,874.2,133,236.22,1.77609022556391,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,107.148689104599,0.805629241387966
"2625",2019,"CARM","1184",2019-05-17,649.14,2019-09-27,825.84,133,176.7,1.32857142857143,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,80.150594212102,0.602636046707534
"2626",2019,"CARM","1190",2019-05-17,602.64,2019-09-27,902.1,133,299.46,2.25157894736842,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,135.834164927878,1.02130951073593
"2627",2019,"CARM","1199",2019-05-17,615.66,2019-09-27,896.52,133,280.86,2.11172932330827,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,127.397260273973,0.95787413739829
"2628",2019,"CARM","1213",2019-05-17,634.26,2019-09-27,957.9,133,323.64,2.43338345864662,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,146.802140977955,1.10377549607485
"2629",2019,"CARM","1223",2019-05-17,556.14,2019-09-27,866.76,133,310.62,2.33548872180451,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,140.896307720221,1.05937073473851
"2630",2019,"CARM","123",2019-05-17,543.12,2019-09-27,801.66,133,258.54,1.94390977443609,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,117.272974689286,0.881751689393128
"2631",2019,"CARM","1230",2019-05-17,639.84,2019-09-27,946.74,133,306.9,2.30751879699248,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,139.20892678944,1.04668366007098
"2632",2019,"CARM","1231",2019-05-17,561.72,2019-09-27,866.76,133,305.04,2.29353383458647,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,138.36523632405,1.04034012273722
"2633",2019,"CARM","124",2019-05-17,582.18,2019-09-27,853.74,133,271.56,2.0418045112782,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,123.17880794702,0.926156450729473
"2634",2019,"CARM","1243",2019-05-17,686.34,2019-09-27,976.5,133,290.16,2.18165413533835,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,131.615712600925,0.989591824067108
"2635",2019,"CARM","125",2019-05-17,531.96,2019-09-27,831.42,133,299.46,2.25157894736842,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,135.834164927878,1.02130951073593
"2636",2019,"CARM","13",2019-05-17,671.46,2019-09-27,905.82,133,234.36,1.76210526315789,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,106.304998639209,0.799285704054203
"2637",2019,"CARM","133",2019-05-17,522.66,2019-09-27,810.96,133,288.3,2.16766917293233,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,130.772022135535,0.983248286733344
"2638",2019,"CARM","136",2019-05-17,526.38,2019-09-27,820.26,133,293.88,2.20962406015038,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,133.303093531706,1.00227889873463
"2639",2019,"CARM","144",2019-05-17,539.4,2019-09-27,903.96,133,364.56,2.74105263157895,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,165.363331216547,1.24333331741765
"2640",2019,"CARM","145",2019-05-17,574.74,2019-09-27,846.3,133,271.56,2.0418045112782,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,123.17880794702,0.926156450729473
"2641",2019,"CARM","146",2019-05-17,539.4,2019-09-27,837,133,297.6,2.23759398496241,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,134.990474462488,1.01496597340216
"2642",2019,"CARM","147",2019-05-17,524.52,2019-09-27,779.34,133,254.82,1.91593984962406,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,115.585593758505,0.869064614725601
"2643",2019,"CARM","149",2019-05-17,630.54,2019-09-27,924.42,133,293.88,2.20962406015038,1.27954228308289,2.84848618973851,"0",2.0640142364107,0.78447195332781,133.303093531706,1.00227889873463
